id,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
156046,2024,295606,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2035,$/kW,3356.300101
173745,2024,317332,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2036,$/kW,3356.300101
191691,2024,339058,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2037,$/kW,3356.300101
209800,2024,360784,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2038,$/kW,3356.300101
227796,2024,382510,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2039,$/kW,3356.300101
245801,2024,404236,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2040,$/kW,3222.175835
263326,2024,425962,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2041,$/kW,3222.175835
281000,2024,447688,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2042,$/kW,3222.175835
298802,2024,469414,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2043,$/kW,3222.175835
316842,2024,491140,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2044,$/kW,3222.175835
334784,2024,512866,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2045,$/kW,3222.175835
352448,2024,534592,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2046,$/kW,3222.175835
370530,2024,556318,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2047,$/kW,3222.175835
388609,2024,578044,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2048,$/kW,3222.175835
406533,2024,599770,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2049,$/kW,3222.175835
424548,2024,621496,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2050,$/kW,3222.175835
23556,2024,13024,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2022,$/kW*yr,93
198935,2024,34750,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2023,$/kW*yr,93
377759,2024,56476,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2024,$/kW*yr,93
443344,2024,78202,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2025,$/kW*yr,93
459815,2024,99928,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2026,$/kW*yr,93
16696,2024,121654,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2027,$/kW*yr,93
33471,2024,143380,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2028,$/kW*yr,93
50190,2024,165106,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2029,$/kW*yr,93
67756,2024,186832,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2030,$/kW*yr,93
85165,2024,208558,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2031,$/kW*yr,93
102624,2024,230284,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2032,$/kW*yr,93
120241,2024,252010,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2033,$/kW*yr,93
138063,2024,273736,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2034,$/kW*yr,93
155927,2024,295462,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2035,$/kW*yr,93
173620,2024,317188,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2036,$/kW*yr,93
191567,2024,338914,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2037,$/kW*yr,93
209691,2024,360640,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2038,$/kW*yr,93
227677,2024,382366,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2039,$/kW*yr,93
245693,2024,404092,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2040,$/kW*yr,93
263209,2024,425818,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2041,$/kW*yr,90
280891,2024,447544,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2042,$/kW*yr,90
298678,2024,469270,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2043,$/kW*yr,90
316731,2024,490996,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2044,$/kW*yr,90
334664,2024,512722,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2045,$/kW*yr,90
352324,2024,534448,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2046,$/kW*yr,90
370406,2024,556174,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2047,$/kW*yr,90
388499,2024,577900,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2048,$/kW*yr,90
406416,2024,599626,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2049,$/kW*yr,90
424440,2024,621352,Fixed O&M,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2050,$/kW*yr,90
22546,2024,12916,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2022,,0.41
197861,2024,34642,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2023,,0.41
376696,2024,56368,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2024,,0.41
443237,2024,78094,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2025,,0.41
459700,2024,99820,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2026,,0.41
16587,2024,121546,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2027,,0.41
33366,2024,143272,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2028,,0.41
50079,2024,164998,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2029,,0.41
67650,2024,186724,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2030,,0.38
85053,2024,208450,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2031,,0.38
102519,2024,230176,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2032,,0.38
120123,2024,251902,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2033,,0.38
137957,2024,273628,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2034,,0.38
155822,2024,295354,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2035,,0.38
173504,2024,317080,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2036,,0.38
191457,2024,338806,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2037,,0.38
209585,2024,360532,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2038,,0.38
227568,2024,382258,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2039,,0.38
245587,2024,403984,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2040,,0.38
263098,2024,425710,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2041,,0.38
280785,2024,447436,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2042,,0.38
298561,2024,469162,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2043,,0.38
316625,2024,490888,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2044,,0.38
334558,2024,512614,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2045,,0.38
352208,2024,534340,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2046,,0.38
370296,2024,556066,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2047,,0.38
388392,2024,577792,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2048,,0.38
406308,2024,599518,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2049,,0.38
424334,2024,621244,CF,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2050,,0.38
